run,variant_group,scenario,section,label,max_rank_total_ms,sum_rank_total_ms,count,captured_total_ms
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer23.shared_experts.gate_up_proj.bf16_cache_linear,0.8198079960420728,5.864639996550977,136,0.10540800169110298
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer22.shared_experts.gate_up_proj.bf16_cache_linear,0.8184640016406775,6.048576002009213,136,0.1055040005594492
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer19.shared_experts.gate_up_proj.bf16_cache_linear,0.8183359950780869,6.1252159886062145,136,0.10751999914646149
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer34.shared_experts.gate_up_proj.bf16_cache_linear,0.8183040022850037,6.055807965807617,136,0.0928959995508194
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer17.shared_experts.gate_up_proj.bf16_cache_linear,0.8180799931287766,5.786687978543341,136,0.10374400019645691
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer1.shared_experts.gate_up_proj.bf16_cache_linear,0.8178560063242912,5.3986240001395345,136,0.020927999168634415
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer34.shared_experts.gate_up_proj.bf16_cache_linear,0.8173120059072971,6.179680001921952,136,0.09360000118613243
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer31.shared_experts.gate_up_proj.bf16_cache_linear,0.8159360121935606,5.884576000273228,136,0.10422400012612343
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer15.shared_experts.gate_up_proj.bf16_cache_linear,0.8155840020626783,6.068767993710935,136,0.1027199998497963
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer40.shared_experts.gate_up_proj.bf16_cache_linear,0.8151360005140305,6.103007989004254,136,0.08390400186181068
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer24.shared_experts.gate_up_proj.bf16_cache_linear,0.8138560093939304,5.511040007695556,136,0.02252800017595291
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer28.shared_experts.gate_up_proj.bf16_cache_linear,0.8136959969997406,6.029375985264778,136,0.1045759990811348
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer35.shared_experts.gate_up_proj.bf16_cache_linear,0.8132480010390282,6.206271999515593,136,0.09193599969148636
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer33.shared_experts.gate_up_proj.bf16_cache_linear,0.81254399754107,5.992639992386103,136,0.10019199922680855
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer13.shared_experts.gate_up_proj.bf16_cache_linear,0.8116800021380186,5.945439991541207,136,0.10864000208675861
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer21.shared_experts.gate_up_proj.bf16_cache_linear,0.8114560041576624,5.6673600021749735,136,0.11216000281274319
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer30.shared_experts.gate_up_proj.bf16_cache_linear,0.8110080044716597,5.890079986304045,136,0.10108800046145916
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer41.shared_experts.gate_up_proj.bf16_cache_linear,0.8110080007463694,5.897792010568082,136,0.08297599945217371
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer29.shared_experts.gate_up_proj.bf16_cache_linear,0.8106880057603121,5.9087999844923615,136,0.10627199895679951
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer35.shared_experts.gate_up_proj.bf16_cache_linear,0.810400003567338,5.92185599450022,136,0.09238400124013424
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,host,dsv4.prepare.decode.sampler_prepare,0.8101202547550201,4.7526732087135315,1016,0.0
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer39.shared_experts.gate_up_proj.bf16_cache_linear,0.8059199973940849,6.146240008994937,136,0.08544000051915646
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer1.shared_experts.gate_up_proj.bf16_cache_linear,0.8056639935821295,5.848127998411655,136,0.10569600015878677
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer26.shared_experts.gate_up_proj.bf16_cache_linear,0.8016639873385429,5.8948479956015944,136,0.10467199794948101
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer40.shared_experts.gate_up_proj.bf16_cache_linear,0.8015680033713579,5.705375978723168,136,0.09219200164079666
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer37.shared_experts.gate_up_proj.bf16_cache_linear,0.8004800006747246,6.230400011874735,136,0.08524799905717373
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer10.shared_experts.gate_up_proj.bf16_cache_linear,0.7998399902135134,5.772512004710734,136,0.10355199873447418
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer36.shared_experts.gate_up_proj.bf16_cache_linear,0.79798399284482,5.895967992953956,136,0.09260799922049046
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer34.shared_experts.gate_up_proj.bf16_cache_linear,0.7948799952864647,4.5707199946045876,88,0.01833599992096424
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer9.shared_experts.gate_up_proj.bf16_cache_linear,0.79177600517869,5.925728014670312,136,0.10848000086843967
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer25.shared_experts.gate_up_proj.bf16_cache_linear,0.7912000026553869,5.859680000692606,136,0.11190400086343288
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer1.shared_experts.gate_up_proj.bf16_cache_linear,0.7862719893455505,5.754431982524693,136,0.10291199944913387
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer2.attn.indexer.wq_b.bf16_cache_activation_quantize,0.7847680058330297,5.795008021406829,136,0.00940799992531538
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer10.shared_experts.gate_up_proj.bf16_cache_linear,0.7834240011870861,5.882368020713329,136,0.10886399820446968
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer19.shared_experts.gate_up_proj.bf16_cache_linear,0.7815999919548631,5.319232008419931,136,0.020191999152302742
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer12.shared_experts.gate_up_proj.bf16_cache_linear,0.7813760060817003,5.796480012126267,136,0.10796800069510937
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer15.shared_experts.gate_up_proj.bf16_cache_linear,0.7810239996761084,5.95843199826777,136,0.1048320010304451
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,host,dsv4.prepare.prefill.positions,0.7800459861755371,6.1912257224321365,56,0.0
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,host,dsv4.prepare.decode.positions,0.7782354950904846,5.886703729629517,48,0.0
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer32.shared_experts.gate_up_proj.bf16_cache_linear,0.7777600027620792,5.851776009425521,136,0.10617600195109844
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,host,dsv4.prepare.prefill.positions,0.7759891450405121,6.147317588329315,56,0.0
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer0.shared_experts.gate_up_proj.bf16_cache_activation_quantize,0.7750079999677837,5.594496026169509,88,0.04668799880892038
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer10.shared_experts.gate_up_proj.bf16_cache_linear,0.7729599960148335,5.255423997528851,136,0.022655999287962914
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer42.shared_experts.gate_up_proj.bf16_cache_linear,0.7712640026584268,5.602880008518696,136,0.07766399998217821
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer2.attn.indexer.wq_b.bf16_cache_activation_quantize,0.7661440158262849,6.013984022196382,136,0.04668799974024296
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer0.shared_experts.gate_up_proj.bf16_cache_linear,0.7654400002211332,5.872192003764212,88,0.09535999968647957
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,host,dsv4.prepare.prefill.positions,0.7643625140190125,5.7979002594947815,48,0.0
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,host,dsv4.prepare.prefill.input_tuple,0.7633008062839508,5.8950986713171005,56,0.0
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer41.shared_experts.gate_up_proj.bf16_cache_linear,0.7613440006971359,5.378175992518663,136,0.017023999243974686
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer40.shared_experts.gate_up_proj.bf16_cache_linear,0.7589440029114485,5.368064010515809,136,0.016992000862956047
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer22.shared_experts.gate_up_proj.bf16_cache_linear,0.7588799968361855,5.626016003079712,136,0.10729599930346012
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer39.shared_experts.gate_up_proj.bf16_cache_linear,0.757791992276907,5.457248009741306,136,0.018432000651955605
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer23.shared_experts.gate_up_proj.bf16_cache_linear,0.7550400048494339,5.47833601012826,136,0.02051199972629547
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer37.shared_experts.gate_up_proj.bf16_cache_linear,0.7530559953302145,5.725471994839609,136,0.08854399994015694
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer38.shared_experts.gate_up_proj.bf16_cache_linear,0.7511360123753548,5.208992033265531,136,0.017343999817967415
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer29.shared_experts.gate_up_proj.bf16_cache_linear,0.7502719908952713,5.78303999081254,136,0.02195199951529503
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer28.shared_experts.gate_up_proj.bf16_cache_linear,0.7502080015838146,5.674911979585886,136,0.020479999482631683
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer27.shared_experts.gate_up_proj.bf16_cache_linear,0.749664006754756,5.678623997606337,136,0.02127999998629093
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer39.shared_experts.gate_up_proj.bf16_cache_linear,0.7462079897522926,4.606527983210981,88,0.017503999173641205
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer35.shared_experts.gate_up_proj.bf16_cache_linear,0.7454079911112785,5.441279986873269,136,0.018592000007629395
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer25.shared_experts.gate_up_proj.bf16_cache_linear,0.7407039981335402,5.65212800912559,136,0.022175999358296394
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer4.shared_experts.gate_up_proj.bf16_cache_linear,0.7395840035751462,5.518240001983941,136,0.11203199811279774
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer22.shared_experts.gate_up_proj.bf16_cache_linear,0.7385600041598082,5.498912024311721,136,0.019039999693632126
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,host,dsv4.prepare.prefill.input_tuple,0.7354114204645157,5.803860723972321,56,0.0
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer17.shared_experts.gate_up_proj.bf16_cache_linear,0.7341759987175465,5.5982079822570086,136,0.022463999688625336
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer13.shared_experts.gate_up_proj.bf16_cache_activation_quantize,0.7335040019825101,3.5757120065391064,88,0.046527999453246593
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer18.attn.indexer.wq_b.bf16_cache_linear,0.729951998218894,4.540223998948932,88,0.14160000160336494
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer36.shared_experts.gate_up_proj.bf16_cache_linear,0.7280959840863943,5.257600009441376,136,0.01836800016462803
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer13.shared_experts.gate_up_proj.bf16_cache_linear,0.7273279968649149,5.340288007631898,136,0.02454400062561035
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer21.shared_experts.gate_up_proj.bf16_cache_linear,0.7259200010448694,5.574592003598809,136,0.022304000332951546
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer6.shared_experts.gate_up_proj.bf16_cache_linear,0.7258879942819476,4.965632004663348,136,0.02300800010561943
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer12.attn.indexer.wq_b.bf16_cache_activation_quantize,0.7246400071308017,4.752512003295124,136,0.044128000270575285
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer30.shared_experts.gate_up_proj.bf16_cache_linear,0.7238080017268658,5.333472000434995,136,0.023584000766277313
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer8.shared_experts.gate_up_proj.bf16_cache_linear,0.723327998071909,5.027903989888728,136,0.022112000733613968
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer11.shared_experts.gate_up_proj.bf16_cache_linear,0.7215999979525805,5.3098880080506206,136,0.023711999878287315
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer18.shared_experts.gate_up_proj.bf16_cache_linear,0.7195200119167566,5.386272025294602,136,0.02195199951529503
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer26.attn.indexer.wq_b.bf16_cache_activation_quantize,0.717279992531985,4.91199996881187,136,0.0453119995072484
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer4.shared_experts.gate_up_proj.bf16_cache_linear,0.7139200065284967,5.094943999312818,136,0.022816000506281853
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer9.shared_experts.gate_up_proj.bf16_cache_linear,0.7129280064254999,5.136447994038463,136,0.023135999217629433
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer34.shared_experts.gate_up_proj.bf16_cache_linear,0.710207998752594,5.293248001486063,136,0.019328000023961067
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer37.shared_experts.gate_up_proj.bf16_cache_linear,0.7089600022882223,5.255040002055466,136,0.017152000218629837
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer5.shared_experts.gate_up_proj.bf16_cache_linear,0.7081279996782541,5.310879984870553,136,0.022816000506281853
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer7.shared_experts.gate_up_proj.bf16_cache_linear,0.7048320081084967,5.265824009664357,136,0.024351999163627625
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer14.shared_experts.gate_up_proj.bf16_cache_linear,0.7045759931206703,5.255999970249832,136,0.02412799932062626
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer24.attn.indexer.wq_b.bf16_cache_activation_quantize,0.703808007761836,4.044480012264103,136,0.04607999976724386
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer16.shared_experts.gate_up_proj.bf16_cache_linear,0.7037439960986376,5.291519980877638,136,0.022272000089287758
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer20.attn.indexer.wq_b.bf16_cache_activation_quantize,0.7020160015672445,4.528352010529488,136,0.04432000033557415
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer12.shared_experts.gate_up_proj.bf16_cache_linear,0.7009920012205839,5.211360014043748,136,0.023520000278949738
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer15.shared_experts.gate_up_proj.bf16_cache_linear,0.700768006965518,5.326048018410802,136,0.021727999672293663
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer22.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6993920048698783,4.683520016260445,136,0.04640000034123659
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer33.shared_experts.gate_up_proj.bf16_cache_linear,0.6975360084325075,5.256000004708767,136,0.0197759997099638
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer18.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6970879966393113,4.249727989546955,136,0.04425600031390786
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer38.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6960959956049919,4.697951984591782,136,0.04499199986457825
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer30.attn.indexer.wq_b.bf16_cache_activation_quantize,0.695808001793921,4.597856025211513,136,0.046368000097572803
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer42.shared_experts.gate_up_proj.bf16_cache_linear,0.6947199981659651,5.118816016241908,136,0.0163199994713068
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer31.shared_experts.gate_up_proj.bf16_cache_linear,0.6932479944080114,5.207135982811451,136,0.022112000733613968
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer32.shared_experts.gate_up_proj.bf16_cache_linear,0.6925440020859241,5.147424009628594,136,0.02195199951529503
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer10.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6915519954636693,4.946400003973395,136,0.04607999976724386
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer26.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6880320040509105,4.169888000469655,136,0.04335999954491854
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer4.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6872320007532835,4.02140800608322,136,0.04911999963223934
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer30.shared_experts.gate_up_proj.bf16_cache_linear,0.6871040053665638,4.5023360047489405,88,0.02054399996995926
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer40.shared_experts.gate_up_proj.bf16_cache_linear,0.6868159910663962,4.3495679730549455,88,0.017472000792622566
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer16.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6864319960586727,4.34294399432838,136,0.04678399953991175
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer14.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6854080087505281,4.456255990546197,136,0.04476800048723817
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer42.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6842879969626665,4.694463997147977,136,0.04096000036224723
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer32.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6839039926417172,4.606528001371771,136,0.04396799998357892
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer24.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6831680070608854,4.646432004868984,136,0.046911999583244324
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer28.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6826560026966035,4.3780480064451694,136,0.04387200018391013
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer24.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6825920129194856,3.9072640100494027,136,0.009472000412642956
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer34.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6809920077212155,4.657600023783743,136,0.04220800055190921
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer8.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6803199974820018,4.5293760020285845,136,0.04393600020557642
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer40.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6801600116305053,4.027456007897854,136,0.042368000373244286
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer20.shared_experts.gate_up_proj.bf16_cache_linear,0.6776640033349395,5.043520011939108,136,0.023135999217629433
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer40.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6773440046235919,4.695295994635671,136,0.04262399906292558
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer42.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6772160022519529,4.382752005942166,136,0.041984000243246555
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer2.shared_experts.gate_up_proj.bf16_cache_linear,0.6748800054192543,4.390367955900729,88,0.02099199965596199
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer14.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6722880080342293,4.585600011982024,136,0.047295999713242054
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer8.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6721599856391549,4.753376000095159,136,0.047711999155581
profile_control_serving_mixed,target07_control,serving_mixed_112req_wave16,cuda,dsv4.owner.layer6.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6708800084888935,4.903904014732689,136,0.04592000041157007
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer36.attn.indexer.wq_b.bf16_cache_activation_quantize,0.670303997118026,4.28326400462538,136,0.04396800044924021
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer26.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6651839995756745,4.449280013795942,136,0.009664000011980534
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer18.shared_experts.gate_up_proj.bf16_cache_linear,0.6600640052929521,4.334495975635946,88,0.02377600036561489
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer13.shared_experts.gate_up_proj.bf16_cache_linear,0.6585920080542564,4.45372799038887,88,0.024032000452280045
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer42.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6571519989520311,3.9192320089787245,136,0.009375999681651592
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer1.shared_experts.gate_up_proj.bf16_cache_linear,0.6544960085302591,4.284415987320244,88,0.02521600015461445
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer38.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6532799983397126,4.241440007463098,136,0.045567999593913555
profile_promoted_prefix_eviction_pressure_96req_wave16,promoted_prefix,prefix_eviction_pressure_96req_wave16,host,dsv4.prepare.prefill.input_tuple,0.6524063646793365,5.097707733511925,48,0.0
profile_promoted_serving_mixed_112req_wave16,promoted_prefix,serving_mixed_112req_wave16,cuda,dsv4.owner.layer34.attn.indexer.wq_b.bf16_cache_activation_quantize,0.651872003916651,4.615648008417338,136,0.042848000302910805
profile_promoted_prefix_multi_112req_wave16,promoted_prefix,prefix_multi_112req_wave16,cuda,dsv4.owner.layer34.attn.indexer.wq_b.bf16_cache_activation_quantize,0.6517760083079338,4.164352022577077,136,0.009600000455975533
profile_promoted_decode_ladder_bs16,promoted_prefix,decode_ladder_bs16,cuda,dsv4.owner.layer21.shared_experts.gate_up_proj.bf16_cache_linear,0.6490559987723827,3.3871359936892986,88,0.10291199944913387
profile_promoted_4096_128,promoted_prefix,historical_4096_128_bs4,cuda,dsv4.owner.layer9.shared_experts.gate_up_proj.bf16_cache_linear,0.6454399954527617,4.476959994062781,88,0.022784000262618065
